review_id,review_status,review_date,report_create_date,tick_id,user_id,survey_id,survey_name,user_notes,public_admin_notes,private_admin_notes,image_url,reviewer_user_id,review_is_tick,review_tick_sex,review_tick_species,review_tick_species_other,review_tick_has_fed,review_tick_age,tickidnet_prediction_class,tickidnet_prediction_probability,tickidnet_class_probabilities,tickidnet_version
e8b59ca6-9c2f-3203-a3a2-e5380601eab2,reviewed,2023-07-08 13:47:24.199000,2023-07-07 16:38:12.544100,230707-163812-4295,013fbe14-6709-cd49-845c-646a74c36f75,6111c001-a71a-4c56-861c-af40203c89b3,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/50a47ab682756c2f1da98393e36e07e691d7a1332c6caf4856dfe0cdeb925e47.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,no,unknown,ixodes scapularis,NA,unknown,unknown,Ixodes scapularis,0.9240145683288574,"{""Ixodes scapularis"": 0.9240145683288574, ""Amblyomma americanum"": 0.0037843266036361456, ""Dermacentor variabilis"": 0.07220113277435303}",1.0.0
71ab6e98-75d0-2246-c14a-a01f13deaf19,reviewed,2023-07-08 13:47:47.057000,2023-07-07 17:11:42.875800,230707-171142-7485,d4ebc83d-e63c-e54c-88f9-a5f1eb9427cb,e0ab6234-ebd4-4238-942c-19a7eaba235e,Daily Log v3 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/5f0fab0a7b032c423cf3815cc297f1837ec091f5c814a1fb08d589c1a29ad65b.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,male,dermacentor variabilis,NA,no,adult,Dermacentor variabilis,0.7478798031806946,"{""Ixodes scapularis"": 0.20535854995250705, ""Amblyomma americanum"": 0.04676161706447601, ""Dermacentor variabilis"": 0.7478798031806946}",1.0.0
7cb20f51-ac6e-3624-9ae7-976441922bf4,reviewed,2023-07-08 13:47:59.571000,2023-07-08 00:41:32.437400,230708-004132-3744,1030a532-f56d-a0c0-08b6-64ba53ea1ece,28ca8f08-07ed-4bb4-a77b-8c3d8cae5f6e,Daily Log v3 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/a449e8af092b3b520a231ed67b12d7c9a823b7ee9118f9fce4f9fec021f1cf47.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,female,dermacentor variabilis,NA,no,adult,Ixodes scapularis,0.8946650624275208,"{""Ixodes scapularis"": 0.8946650624275208, ""Amblyomma americanum"": 0.004926350899040699, ""Dermacentor variabilis"": 0.10040853917598724}",1.0.0
aadb6d3f-7366-552b-bc85-eb902c85eb40,reviewed,2023-07-08 13:48:17.177000,2023-07-08 00:42:58.696800,230708-004258-2077,1030a532-f56d-a0c0-08b6-64ba53ea1ece,a49d6cbe-42a8-4611-8876-15f66e6ee54a,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/d78032c16473939b92aabd0ec8a991ae65d29d6beacfe7d7a3de7963d848384b.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,female,dermacentor variabilis,NA,no,adult,Dermacentor variabilis,0.9991569519042968,"{""Ixodes scapularis"": 0.0008333568111993372, ""Amblyomma americanum"": 0.00000966161042015301, ""Dermacentor variabilis"": 0.9991569519042968}",1.0.0
a5a37190-1ab8-9e59-f151-5e4ea9c1d0f4,reviewed,2023-07-08 13:48:42.480000,2023-07-08 07:37:24.614400,230708-073724-9445,67b8a9dd-7522-843d-600a-fe0787282082,ae768a17-409d-43c4-a889-0b0874b18910,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/4df58f266a2defcf7c8c3f6102360a7aade5f8ea264c5637d225eed10f8141f0.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,male,dermacentor variabilis,NA,no,adult,Ixodes scapularis,0.98203444480896,"{""Ixodes scapularis"": 0.98203444480896, ""Amblyomma americanum"": 0.0003326533769723028, ""Dermacentor variabilis"": 0.01763291098177433}",1.0.0
5b305e9b-351a-ab2a-a9fa-828b796186e6,reviewed,2023-07-08 13:49:10.351000,2023-07-08 07:48:27.391100,230708-074827-7948,7faf0570-58d2-c267-cc8c-366e81ce40f7,f28f3815-40f8-4c93-bb60-8440661e5b72,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/c07cf49f9d3792dd90056931ad5495eab98f6ad6b9239db3792ce99805e33a42.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,female,dermacentor variabilis,NA,unknown,adult,Amblyomma americanum,0.6412445306777954,"{""Ixodes scapularis"": 0.10710462927818298, ""Amblyomma americanum"": 0.6412445306777954, ""Dermacentor variabilis"": 0.251650869846344}",1.0.0
27625e2a-7b44-d8f1-1f75-82e313cb7384,reviewed,2023-07-08 13:55:15.284000,2023-07-08 10:01:17.032300,230708-100117-9444,8b6b1ca3-ac13-d25b-110d-f40daf20c883,7b1683f5-984e-4b85-822f-9f53065f4e4a,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/a58393600df0f07a9112899d1ec41f012ff336dbbe7e40727ad22965c2a6edfb.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,female,dermacentor variabilis,NA,no,adult,Ixodes scapularis,0.8637256622314453,"{""Ixodes scapularis"": 0.8637256622314453, ""Amblyomma americanum"": 0.018964452669024467, ""Dermacentor variabilis"": 0.11730993539094924}",1.0.0
25b0989a-c06a-fec0-7a85-6340dbc7d454,reviewed,2023-07-08 13:55:36.600000,2023-07-08 10:52:12.120300,230708-105212-6735,14952f46-d654-c755-5b3d-c1651da59ff6,da743755-e8bd-4b88-aab1-1af1292416a2,Daily Log v3 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/e833f3bc2398b3e49b9964f1f9d0a903760817c58ec1e4dc94b181371a48ea02.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,female,dermacentor variabilis,NA,no,adult,Dermacentor variabilis,0.9818339943885804,"{""Ixodes scapularis"": 0.000057104392908513546, ""Amblyomma americanum"": 0.018108857795596123, ""Dermacentor variabilis"": 0.9818339943885804}",1.0.0
4104f88a-494d-3d52-78e1-e16827cf6c63,reviewed,2023-07-08 13:55:58.529000,2023-07-08 12:08:25.832900,230708-120825-5084,b3b1bd1c-1d6b-c6e3-7f96-dbc944ba909a,ad4203c0-9fed-499e-bef6-fa5cfec70b6f,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/e6f530156904491df2cadd5e9558c5661574eaaf2c9ebc0a7f093a922361e7c5.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,female,dermacentor variabilis,NA,no,adult,Dermacentor variabilis,0.99994957447052,"{""Ixodes scapularis"": 0.000050468839617678896, ""Amblyomma americanum"": 0.00000000006673783747856987, ""Dermacentor variabilis"": 0.99994957447052}",1.0.0
46b6b527-28b7-267e-a934-de4f1d9ca564,reviewed,2023-07-08 13:56:17.323000,2023-07-08 12:28:04.259900,230708-122804-8381,5e0d744c-cd32-2fa7-e1d9-f02c9eb7986e,bc0abb0c-9723-43c2-aef3-63b238c3b5bf,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/0efb3cdeb585e1ca7b9be2d1632b307b4942579755ba7de5fb88c8eeb1e50b47.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,male,dermacentor variabilis,NA,no,adult,Dermacentor variabilis,0.9997801184654236,"{""Ixodes scapularis"": 0.0002189555088989437, ""Amblyomma americanum"": 0.0000009737648269947383, ""Dermacentor variabilis"": 0.9997801184654236}",1.0.0
76d16d1d-377f-1b7f-522f-6afdde669da8,reviewed,2023-07-08 13:56:42.358000,2023-07-08 13:52:17.838700,230708-135217-1210,3edb5556-e93d-0f97-526d-22174a293bfc,27e58ba2-53e2-4e66-9711-96502362148b,Daily Log v3 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/5abdd840ae6dab39277e73da9bbd18cca6e8773f66481e896808821ea672d249.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,female,dermacentor variabilis,NA,no,adult,Dermacentor variabilis,0.8677595257759094,"{""Ixodes scapularis"": 0.05395526811480522, ""Amblyomma americanum"": 0.07828517258167267, ""Dermacentor variabilis"": 0.8677595257759094}",1.0.0
3a348172-fc6c-1ef5-bc23-5ac7668bfbac,reviewed,2023-07-09 09:12:42.892000,2023-07-08 14:14:10.948400,230708-141410-7443,596fbdad-9040-b359-8ff1-da65c7bf1f2f,56a1a3d0-4df4-4d29-82fe-fb17ac91eeb0,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/0f93d8604586f4346e21a4242102569bdfbe2b1e35e3e0878cc72489cfee66de.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,female,dermacentor variabilis,NA,no,adult,Dermacentor variabilis,0.9999997615814208,"{""Ixodes scapularis"": 0.000000026104675754368145, ""Amblyomma americanum"": 0.0000002150038511672392, ""Dermacentor variabilis"": 0.9999997615814208}",1.0.0
e2576094-ce2d-431c-5211-235cb071c427,reviewed,2023-07-09 09:13:17.258000,2023-07-08 14:30:00.115000,230708-143000-7962,af2d1ad8-8df7-fa30-fc43-452a61c55ec2,5c4a9f22-8f13-4190-935c-b379a9142b1a,Daily Log v3 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/48579372792ba4a86116d478a8123ac1350616471e578fde7873c3bf87c49f89.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,female,dermacentor variabilis,NA,yes,adult,Dermacentor variabilis,0.9196097254753112,"{""Ixodes scapularis"": 0.08038985729217529, ""Amblyomma americanum"": 0.00000038614882669207873, ""Dermacentor variabilis"": 0.9196097254753112}",1.0.0
414ae3db-7782-7f79-1436-4083c446e6f2,reviewed,2023-07-09 09:14:00.398000,2023-07-08 19:14:44.974900,230708-191444-6865,8e3f3f38-6c0c-e2cf-aa45-b6509642c5d3,bebb0d47-8b94-4bbe-ac9c-5d25d1232bcc,Report a Tick v4 - English,NA,Need clearer image,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/8b5a1cab5f9863319760289caa36395463a29816ce953cbf073a98a02f18b654.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,male,dermacentor variabilis,NA,no,adult,Amblyomma americanum,0.997381627559662,"{""Ixodes scapularis"": 0.0005635160487145185, ""Amblyomma americanum"": 0.997381627559662, ""Dermacentor variabilis"": 0.0020547574386000633}",1.0.0
a383f23a-bc17-d886-6dc5-7bb9b42574a7,reviewed,2023-07-09 09:14:15.631000,2023-07-08 19:59:43.967300,230708-195943-3533,4e752388-fa17-6f13-f818-521e26f391af,49ece039-abb4-4f53-9e89-599ccf32cbff,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/74a77bd05f6b952051ff5a257b6af588da0f0316a0e3072c86f94674a59f176b.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,male,dermacentor variabilis,NA,no,adult,Dermacentor variabilis,0.9995966553688048,"{""Ixodes scapularis"": 0.00021498721616808325, ""Amblyomma americanum"": 0.00018841343990061432, ""Dermacentor variabilis"": 0.9995966553688048}",1.0.0
1c35b3a8-4ecc-b9aa-e5e9-b504d2d5c27e,reviewed,2023-07-09 09:14:29.260000,2023-07-08 22:14:58.579000,230708-221458-3456,3edb5556-e93d-0f97-526d-22174a293bfc,dd7c7a76-ff7f-4929-a679-6c4ad5e78266,Daily Log v3 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/105a5cac2e8da6aa434b4b72c24338d0f93b82118d062bf8e5ad17622dc6ea9a.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,female,dermacentor variabilis,NA,no,adult,Dermacentor variabilis,0.9999918937683104,"{""Ixodes scapularis"": 0.000008097574209386948, ""Amblyomma americanum"": 0.00000000846399306198009, ""Dermacentor variabilis"": 0.9999918937683104}",1.0.0
8edf5bfd-18ea-bbb7-dc8e-fd4f25ff454f,reviewed,2023-07-09 09:15:02.705000,2023-07-09 07:54:31.116000,230709-075431-1084,ccfb1935-90cc-6088-1133-44094bc3382b,6cccc80b-0b06-4e7b-b0a5-e2e97e136893,Report a Tick v4 - English,NA,I don't think it is a tick but I need a better image,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/8266aa317b060b43c5bf993061d701b9f7d3ca23f1d801200a41eb7af6a54f37.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,unknown,unknown,dermacentor variabilis,NA,unknown,unknown,Dermacentor variabilis,0.9873557686805724,"{""Ixodes scapularis"": 0.010750156827270985, ""Amblyomma americanum"": 0.0018940892769023776, ""Dermacentor variabilis"": 0.9873557686805724}",1.0.0
ad5d71e0-c0e8-2a18-f8c4-e46ead337b2e,reviewed,2023-07-10 13:55:06.635000,2023-07-09 10:32:39.782000,230709-103239-7386,0afd5ce5-4f35-b5e1-bab6-5e92eeda46cc,85022c83-901a-4b94-8d57-f7e05f9f1496,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/557ff29ae641ddfa09be3baeb444ae68670db27b87030b7d2ad89ddeaa280657.jpg,ab5217d5-d69f-ee95-d457-135a6cce2061,yes,female,dermacentor variabilis,NA,unknown,adult,Ixodes scapularis,0.4712873101234436,"{""Ixodes scapularis"": 0.4712873101234436, ""Amblyomma americanum"": 0.16394446790218353, ""Dermacentor variabilis"": 0.36476820707321167}",1.0.0
8df5f890-13a5-9a33-5296-5ae4d618b4c9,reviewed,2023-07-10 13:55:57.008000,2023-07-09 12:21:03.201000,230709-122103-5326,90f6f773-d069-9a2f-6c25-28bcbe5f24fc,a09973bc-aae3-44d3-8de0-aa682fe19240,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/ab057b96ccfe524715c2899277041aa7c0cfd84e5a3e3e3aacea2f587b89da66.jpg,ab5217d5-d69f-ee95-d457-135a6cce2061,yes,female,dermacentor variabilis,NA,no,adult,Dermacentor variabilis,0.46022829413414,"{""Ixodes scapularis"": 0.3754260540008545, ""Amblyomma americanum"": 0.16434568166732788, ""Dermacentor variabilis"": 0.46022829413414}",1.0.0
0d524e15-c78c-e062-8ec9-0b0dbd205987,reviewed,2023-07-10 13:58:52.266000,2023-07-09 15:31:57.471500,230709-153157-2927,bd688710-9866-99f8-5508-829e2dca9329,be18744d-3fcf-4143-9b09-aaa360235fd8,Report a Tick v4 - English,NA,We belive it is a gulf coast tick (Amblyomma maculatum),NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/6e7b642fcaa2fc91c93347b61d41efef1178f3bb56e1e52496f2f770661a0c9f.jpg,ab5217d5-d69f-ee95-d457-135a6cce2061,yes,male,other,NA,unknown,adult,Amblyomma americanum,0.8098500370979309,"{""Ixodes scapularis"": 0.022205153480172157, ""Amblyomma americanum"": 0.8098500370979309, ""Dermacentor variabilis"": 0.16794486343860626}",1.0.0
3623e933-ca6a-875f-704e-d555a4526995,reviewed,2023-07-10 13:52:57.481000,2023-07-09 19:03:12.159000,230709-190312-1164,7b66480f-2719-d1ee-6e85-672f30628934,ff8cbc1b-5185-4a5c-9dbb-fbf284270742,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/b38b97694fad5426102b888b74815b948756afa1ed8a358884d590478e004d0b.jpg,ab5217d5-d69f-ee95-d457-135a6cce2061,yes,female,dermacentor variabilis,NA,no,adult,Dermacentor variabilis,0.9454218745231628,"{""Ixodes scapularis"": 0.04216982051730156, ""Amblyomma americanum"": 0.012408386915922163, ""Dermacentor variabilis"": 0.9454218745231628}",1.0.0
5989d3ba-c1b6-bb16-1d70-36127147bf51,reviewed,2023-07-10 14:00:56.489000,2023-07-09 20:24:48.121300,230709-202448-5977,e1adad30-c9d7-8dec-d8ca-83cc0ebbdd93,ead43ac0-9666-49f7-b1d9-d2ece4eb4853,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/71fc07cc97b6e0e8dfdf01fc397b89fb6c5360f94924293b224d996b77d973b7.jpg,ab5217d5-d69f-ee95-d457-135a6cce2061,yes,female,dermacentor variabilis,NA,unknown,adult,Dermacentor variabilis,0.7192085981369019,"{""Ixodes scapularis"": 0.2261206954717636, ""Amblyomma americanum"": 0.05467069149017334, ""Dermacentor variabilis"": 0.7192085981369019}",1.0.0
c8bd10b7-764f-5514-62ad-f6e9a02e8854,reviewed,2023-07-10 13:53:45.963000,2023-07-09 21:39:20.090100,230709-213920-5797,23507b84-8d2f-9b7f-1f76-a700d09d39ea,0d8f2deb-ea4b-40ff-8227-60c5cb0b146b,Daily Log v3 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/db8ae18eabb53ef416688e3086ea61f58e42da5a4593787df752fb60411204f7.jpg,ab5217d5-d69f-ee95-d457-135a6cce2061,yes,female,amblyomma americanum,NA,no,adult,Ixodes scapularis,0.5461729764938354,"{""Ixodes scapularis"": 0.5461729764938354, ""Amblyomma americanum"": 0.12187736481428146, ""Dermacentor variabilis"": 0.3319496512413025}",1.0.0
fb4fe09e-da89-738e-3a8e-ef4b53774724,reviewed,2023-07-11 22:17:37.009000,2023-07-09 22:02:38.508900,230709-220238-9974,85ffd042-74fa-ad11-b078-db0157c3587f,0c5e6ca1-a825-46cb-b4e7-0b5a71e357e4,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/a0380664b43f6ddc6d6d90aaf9a9518c619f586973f73f8a29773b561bae85eb.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,unknown,ixodes scapularis,NA,unknown,nymph,Dermacentor variabilis,0.7037692666053772,"{""Ixodes scapularis"": 0.2380683571100235, ""Amblyomma americanum"": 0.058162398636341095, ""Dermacentor variabilis"": 0.7037692666053772}",1.0.0
65e6366d-032b-07b0-d05a-5df742a53d90,reviewed,2023-07-11 22:17:59.398000,2023-07-09 22:19:56.503800,230709-221956-6894,f83d96a8-3830-df79-f0f0-ab0efc627ae4,b73a336d-a75a-4998-ba33-cd472c7eec2d,Daily Log v3 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/c553800448ba6f3564e8c215f30439c175870ce9e6d38360f9ddc6e81e81cfb7.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,unknown,amblyomma americanum,NA,unknown,nymph,Amblyomma americanum,0.9973413348197936,"{""Ixodes scapularis"": 0.00017790062702260911, ""Amblyomma americanum"": 0.9973413348197936, ""Dermacentor variabilis"": 0.002480853348970413}",1.0.0
22ede3eb-d42c-a93f-0e1f-ea1a280d32c8,reviewed,2023-07-11 22:18:20.344000,2023-07-09 22:52:59.827000,230709-225259-4292,3163b1ad-321a-887b-1a16-12fcef74ce04,842da158-1859-4d00-b32d-cc538126b952,Daily Log v3 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/66fc2b7e83bdb668e487d15457d7c9df1e6dc85620e34aa1dca8028416a7ee0c.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,male,dermacentor variabilis,NA,no,adult,Ixodes scapularis,0.8993163704872131,"{""Ixodes scapularis"": 0.8993163704872131, ""Amblyomma americanum"": 0.00004491907384363003, ""Dermacentor variabilis"": 0.1006387397646904}",1.0.0
94690094-6549-b074-cb3b-1450f810b388,reviewed,2023-07-11 11:39:12.415000,2023-07-10 16:20:20.351000,230710-162020-1963,3a8ba0ff-17a8-0b57-1d3d-641fb55a80b0,85400723-9bc2-48d2-aafc-0c67a50fe2c2,Daily Log v3 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/a1ea5cfbe8630d7b85714f0aaee7f209741839e10640b9061693417d8cf9350e.jpg,2cfa178f-7c66-b07c-8a85-6121dd782128,yes,female,dermacentor variabilis,NA,yes,adult,Dermacentor variabilis,0.9999998807907104,"{""Ixodes scapularis"": 0.00000010133599204209533, ""Amblyomma americanum"": 0.000000000000007357609394789341, ""Dermacentor variabilis"": 0.9999998807907104}",1.0.0
2e72d558-9c4f-cb22-c213-b89939f29fb7,reviewed,2023-07-11 22:18:45.752000,2023-07-11 00:13:51.453900,230711-001351-5404,c2ea330f-88c0-8b09-372f-44458489ff36,4349b8b8-c51b-4f50-96ae-32de4ff9cf18,Report a Tick v4 - English,NA,Image too far away,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/ef13e856cc2756d9be8c730675d629fda222fff039099cfd4ed900dd5ef32258.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,unknown,unknown,dermacentor variabilis,NA,unknown,unknown,Dermacentor variabilis,0.9330652356147766,"{""Ixodes scapularis"": 0.021884435787796978, ""Amblyomma americanum"": 0.04505040869116783, ""Dermacentor variabilis"": 0.9330652356147766}",1.0.0
5f41bdc1-6717-aebf-4469-f48fcba0e7de,reviewed,2023-07-11 22:19:19.114000,2023-07-11 01:41:01.512300,230711-014101-4781,78bb2b6a-16a9-af81-a5d1-3bdd5314f2c1,76894f29-8f24-40ff-8a76-41a9b758c0d0,Daily Log v3 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/d431c5a0cc7bcf00f03c4768081b5da455ab669337e744f33158571c0e332ade.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,unknown,amblyomma americanum,NA,unknown,nymph,Amblyomma americanum,0.9220939874649048,"{""Ixodes scapularis"": 0.00000000026465216129700764, ""Amblyomma americanum"": 0.9220939874649048, ""Dermacentor variabilis"": 0.07790607213973999}",1.0.0
91d26d4d-dbad-f702-05e2-8e0ef7ded978,reviewed,2023-07-11 22:19:38.774000,2023-07-11 07:38:31.086800,230711-073831-4384,d14efb08-0601-7de6-a521-60bd075704d6,45608fac-0562-4a4d-a285-9180e44d0990,Report a Tick v4 - English,NA,Beetle,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/18a910badd90614f45cf1bca2c6900af8ee315276d4c857c7f6049b817e87fb6.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,no,unknown,unknown,NA,unknown,unknown,Amblyomma americanum,0.5673471093177795,"{""Ixodes scapularis"": 0.0016615688800811768, ""Amblyomma americanum"": 0.5673471093177795, ""Dermacentor variabilis"": 0.43099135160446167}",1.0.0
08eb1663-22dc-5edb-9ef8-c976b7c7e289,reviewed,2023-07-11 22:20:00.061000,2023-07-11 21:15:26.852300,230711-211526-7669,586b7584-2a91-860e-5636-fc9e2d9f0127,31bacbe4-1a3e-4fac-b29a-b7a9a07fd202,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/ce6e4d704ea36ffb8653f86bc66c424edd6f0c3553056c634a2400e65ca6e7f8.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,male,dermacentor variabilis,NA,unknown,adult,Dermacentor variabilis,0.5711823105812073,"{""Ixodes scapularis"": 0.1401146501302719, ""Amblyomma americanum"": 0.28870299458503723, ""Dermacentor variabilis"": 0.5711823105812073}",1.0.0
c4ba65a7-6ea2-fe41-6623-3dabadd132ce,reviewed,2023-07-11 22:20:29.886000,2023-07-11 21:46:19.074100,230711-214619-6033,3edb5556-e93d-0f97-526d-22174a293bfc,e0f264f9-b37a-4ad8-a633-2351c53bca6f,Daily Log v3 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/51645e8c7d9e2d57ec137613877cb0ac2f4b8b0fafdeeb2438ad648542541711.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,female,dermacentor variabilis,NA,yes,adult,Ixodes scapularis,0.8084193468093872,"{""Ixodes scapularis"": 0.8084193468093872, ""Amblyomma americanum"": 0.02340338379144669, ""Dermacentor variabilis"": 0.1681772619485855}",1.0.0
fb05cd0e-fce1-3f03-15cc-90102b49380c,reviewed,2023-07-12 22:27:37.625000,2023-07-11 23:22:42.000400,230711-232241-2308,b6d47e9a-5d42-60f4-17b9-c8ad67a25d9e,f5127914-6f93-4753-ab89-a61eb236f852,Report a Tick v4 - English,NA,Need image of other side to increase confidence,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/9d39b11ea69f172900570043c25efd923284291c527409672fa131db38808865.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,unknown,dermacentor variabilis,NA,no,adult,Ixodes scapularis,0.7795736789703369,"{""Ixodes scapularis"": 0.7795736789703369, ""Amblyomma americanum"": 0.021689975634217262, ""Dermacentor variabilis"": 0.19873635470867157}",1.0.0
237c3b2b-39b7-a13a-eadd-fa07502b631a,reviewed,2023-07-12 22:27:51.363000,2023-07-11 23:39:23.707400,230711-233923-9941,e0a4b6eb-e47a-be7c-df9f-0289dea7dc88,dce89c24-f26f-4c87-bc97-c1ac59ece4cb,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/8e5ed53ffe5fddaa3f3262ed70b203a64456400af4259daf4714b1ff180ab0aa.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,female,dermacentor variabilis,NA,unknown,adult,Dermacentor variabilis,0.907078742980957,"{""Ixodes scapularis"": 0.052200280129909515, ""Amblyomma americanum"": 0.04072101041674614, ""Dermacentor variabilis"": 0.907078742980957}",1.0.0
48f1f163-9132-f84b-afe6-5b6713aec5a3,reviewed,2023-07-12 22:28:22.906000,2023-07-12 10:31:43.640800,230712-103143-1318,7699205d-a8bc-ca74-efcf-d876517778ef,020af867-3136-4910-828f-030c950479b5,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/bafe6e2c2ee4de7c37e9b4959b8c69fa5d360df26022df9a63a397e3b66b706c.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,female,dermacentor variabilis,NA,no,adult,Ixodes scapularis,0.8720952272415161,"{""Ixodes scapularis"": 0.8720952272415161, ""Amblyomma americanum"": 0.0005230679525993764, ""Dermacentor variabilis"": 0.12738168239593506}",1.0.0
8ceef051-d833-df7d-c91a-0f230d52b10d,reviewed,2023-07-12 22:28:40.360000,2023-07-12 10:33:18.484700,230712-103318-4188,7699205d-a8bc-ca74-efcf-d876517778ef,ac3c2b58-733f-49c6-8822-5ef94d061e57,Report a Tick v4 - English,NA,Need imagery of other side,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/b4a00543f6da396bcd90d5bdadd1d79bddbbaf393e0769b11ab9ed97b33a8229.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,unknown,unknown,NA,unknown,unknown,Dermacentor variabilis,0.9995997548103333,"{""Ixodes scapularis"": 0.0001508039713371545, ""Amblyomma americanum"": 0.00024940172443166375, ""Dermacentor variabilis"": 0.9995997548103333}",1.0.0
